invoice_id,customer_id,subscription_id,plan_id,invoice_date,month,currency,amount,amount_eur,status
inv_001045,cus_00054,sub_00054,plan_scale,2025-10-04,2025-10,USD,325,299,paid
inv_001046,cus_00054,sub_00054,plan_scale,2025-11-01,2025-11,USD,325,299,paid
inv_001047,cus_00054,sub_00054,plan_scale,2025-12-01,2025-12,USD,325,299,paid
inv_001048,cus_00054,sub_00054,plan_scale,2026-01-05,2026-01,USD,325,299,paid
inv_001049,cus_00054,sub_00054,plan_scale,2026-02-02,2026-02,USD,325,299,paid
inv_001050,cus_00054,sub_00054,plan_scale,2026-03-01,2026-03,USD,325,299,open
inv_001051,cus_00054,sub_00054,plan_scale,2026-04-01,2026-04,USD,325,299,paid
inv_001052,cus_00054,sub_00054,plan_scale,2026-05-05,2026-05,USD,325,299,paid
inv_001053,cus_00054,sub_00054,plan_scale,2026-06-04,2026-06,USD,325,299,paid
inv_001054,cus_00054,sub_00054,plan_scale,2026-07-05,2026-07,USD,325,299,paid
inv_001055,cus_00054,sub_00054,plan_scale,2026-08-03,2026-08,USD,325,299,paid
inv_001056,cus_00055,sub_00055,plan_growth,2024-12-02,2024-12,EUR,99,99,paid
inv_001057,cus_00055,sub_00055,plan_growth,2025-01-03,2025-01,EUR,99,99,paid
inv_001058,cus_00055,sub_00055,plan_growth,2025-02-02,2025-02,EUR,99,99,paid
inv_001059,cus_00055,sub_00055,plan_growth,2025-03-03,2025-03,EUR,99,99,paid
inv_001060,cus_00055,sub_00055,plan_growth,2025-04-04,2025-04,EUR,99,99,paid
inv_001061,cus_00055,sub_00055,plan_growth,2025-05-02,2025-05,EUR,99,99,paid
inv_001062,cus_00055,sub_00055,plan_growth,2025-06-05,2025-06,EUR,99,99,paid
inv_001063,cus_00055,sub_00055,plan_growth,2025-07-02,2025-07,EUR,99,99,paid
inv_001064,cus_00056,sub_00056,plan_growth,2024-12-04,2024-12,EUR,99,99,paid
inv_001065,cus_00056,sub_00056,plan_growth,2025-01-05,2025-01,EUR,99,99,paid
inv_001066,cus_00056,sub_00056,plan_growth,2025-02-02,2025-02,EUR,99,99,paid
inv_001067,cus_00056,sub_00056,plan_growth,2025-03-01,2025-03,EUR,99,99,paid
inv_001068,cus_00056,sub_00056,plan_growth,2025-04-04,2025-04,EUR,99,99,paid
inv_001069,cus_00056,sub_00056,plan_growth,2025-05-01,2025-05,EUR,99,99,paid
inv_001070,cus_00056,sub_00056,plan_growth,2025-06-04,2025-06,EUR,99,99,paid
inv_001071,cus_00056,sub_00056,plan_growth,2025-07-05,2025-07,EUR,99,99,paid
inv_001072,cus_00056,sub_00056,plan_growth,2025-08-01,2025-08,EUR,99,99,paid
inv_001073,cus_00056,sub_00056,plan_growth,2025-09-05,2025-09,EUR,99,99,paid
inv_001074,cus_00056,sub_00056,plan_growth,2025-10-01,2025-10,EUR,99,99,paid
inv_001075,cus_00056,sub_00056,plan_growth,2025-11-03,2025-11,EUR,99,99,paid
inv_001076,cus_00056,sub_00056,plan_growth,2025-12-01,2025-12,EUR,99,99,paid
inv_001077,cus_00056,sub_00056,plan_growth,2026-01-04,2026-01,EUR,99,99,void
inv_001078,cus_00056,sub_00056,plan_growth,2026-02-04,2026-02,EUR,99,99,paid
inv_001079,cus_00056,sub_00056,plan_growth,2026-03-03,2026-03,EUR,149,149,paid
inv_001080,cus_00057,sub_00057,plan_growth,2024-12-03,2024-12,EUR,99,99,paid
inv_001081,cus_00057,sub_00057,plan_growth,2025-01-02,2025-01,EUR,99,99,paid
inv_001082,cus_00057,sub_00057,plan_growth,2025-02-03,2025-02,EUR,99,99,open
inv_001083,cus_00057,sub_00057,plan_growth,2025-03-01,2025-03,EUR,99,99,paid
inv_001084,cus_00057,sub_00057,plan_growth,2025-04-03,2025-04,EUR,99,99,paid
inv_001085,cus_00057,sub_00057,plan_growth,2025-05-04,2025-05,EUR,99,99,uncollectible
inv_001086,cus_00057,sub_00057,plan_growth,2025-06-05,2025-06,EUR,99,99,paid
inv_001087,cus_00057,sub_00057,plan_growth,2025-07-02,2025-07,EUR,99,99,paid
inv_001088,cus_00057,sub_00057,plan_growth,2025-08-02,2025-08,EUR,99,99,paid
inv_001089,cus_00057,sub_00057,plan_growth,2025-09-04,2025-09,EUR,99,99,paid
inv_001090,cus_00057,sub_00057,plan_growth,2025-10-01,2025-10,EUR,99,99,paid
inv_001091,cus_00057,sub_00057,plan_growth,2025-11-01,2025-11,EUR,99,99,paid
inv_001092,cus_00057,sub_00057,plan_growth,2025-12-04,2025-12,EUR,99,99,paid
inv_001093,cus_00057,sub_00057,plan_growth,2026-01-01,2026-01,EUR,99,99,paid
inv_001094,cus_00057,sub_00057,plan_growth,2026-02-04,2026-02,EUR,99,99,paid
inv_001095,cus_00057,sub_00057,plan_growth,2026-03-05,2026-03,EUR,149,149,paid
inv_001096,cus_00057,sub_00057,plan_growth,2026-04-02,2026-04,EUR,149,149,uncollectible
inv_001097,cus_00057,sub_00057,plan_growth,2026-05-04,2026-05,EUR,149,149,void
inv_001098,cus_00057,sub_00057,plan_growth,2026-06-02,2026-06,EUR,149,149,paid
inv_001099,cus_00057,sub_00057,plan_growth,2026-07-05,2026-07,EUR,149,149,paid
inv_001100,cus_00057,sub_00057,plan_growth,2026-08-05,2026-08,EUR,149,149,paid
inv_001101,cus_00058,sub_00058,plan_scale,2024-12-05,2024-12,EUR,299,299,paid
inv_001102,cus_00058,sub_00058,plan_scale,2025-01-05,2025-01,EUR,299,299,paid
inv_001103,cus_00058,sub_00058,plan_scale,2025-02-01,2025-02,EUR,299,299,paid
inv_001104,cus_00058,sub_00058,plan_scale,2025-03-01,2025-03,EUR,299,299,paid
inv_001105,cus_00058,sub_00058,plan_scale,2025-04-04,2025-04,EUR,299,299,paid
inv_001106,cus_00058,sub_00058,plan_scale,2025-05-02,2025-05,EUR,299,299,paid
inv_001107,cus_00058,sub_00058,plan_scale,2025-06-05,2025-06,EUR,299,299,paid
inv_001108,cus_00058,sub_00058,plan_scale,2025-07-01,2025-07,EUR,299,299,paid
inv_001109,cus_00058,sub_00058,plan_scale,2025-08-04,2025-08,EUR,299,299,paid
inv_001110,cus_00058,sub_00058,plan_scale,2025-09-01,2025-09,EUR,299,299,paid
inv_001111,cus_00058,sub_00058,plan_scale,2025-10-03,2025-10,EUR,299,299,paid
inv_001112,cus_00058,sub_00058,plan_scale,2025-11-02,2025-11,EUR,299,299,paid
inv_001113,cus_00058,sub_00058,plan_scale,2025-12-05,2025-12,EUR,299,299,paid
inv_001114,cus_00058,sub_00058,plan_scale,2026-01-03,2026-01,EUR,299,299,paid
inv_001115,cus_00058,sub_00058,plan_scale,2026-02-05,2026-02,EUR,299,299,paid
inv_001116,cus_00058,sub_00058,plan_scale,2026-03-01,2026-03,EUR,299,299,paid
inv_001117,cus_00058,sub_00058,plan_scale,2026-04-04,2026-04,EUR,299,299,paid
inv_001118,cus_00058,sub_00058,plan_scale,2026-05-01,2026-05,EUR,299,299,paid
inv_001119,cus_00058,sub_00058,plan_scale,2026-06-02,2026-06,EUR,299,299,paid
inv_001120,cus_00058,sub_00058,plan_scale,2026-07-03,2026-07,EUR,299,299,paid
inv_001121,cus_00058,sub_00058,plan_scale,2026-08-01,2026-08,EUR,299,299,paid
inv_001122,cus_00059,sub_00059,plan_starter,2024-12-03,2024-12,EUR,29,29,paid
inv_001123,cus_00059,sub_00059,plan_starter,2025-01-02,2025-01,EUR,29,29,paid
inv_001124,cus_00059,sub_00059,plan_starter,2025-02-04,2025-02,EUR,29,29,paid
inv_001125,cus_00059,sub_00059,plan_starter,2025-03-02,2025-03,EUR,29,29,paid
inv_001126,cus_00059,sub_00059,plan_starter,2025-04-04,2025-04,EUR,29,29,paid
inv_001127,cus_00059,sub_00059,plan_starter,2025-05-02,2025-05,EUR,29,29,paid
inv_001128,cus_00059,sub_00059,plan_starter,2025-06-03,2025-06,EUR,29,29,paid
inv_001129,cus_00059,sub_00059,plan_starter,2025-07-04,2025-07,EUR,29,29,paid
inv_001130,cus_00059,sub_00059,plan_starter,2025-08-02,2025-08,EUR,29,29,paid
inv_001131,cus_00059,sub_00059,plan_starter,2025-09-04,2025-09,EUR,29,29,paid
inv_001132,cus_00059,sub_00059,plan_starter,2025-10-05,2025-10,EUR,29,29,paid
inv_001133,cus_00059,sub_00059,plan_starter,2025-11-04,2025-11,EUR,29,29,paid
inv_001134,cus_00059,sub_00059,plan_starter,2025-12-02,2025-12,EUR,29,29,paid
inv_001135,cus_00059,sub_00059,plan_starter,2026-01-03,2026-01,EUR,29,29,paid
inv_001136,cus_00059,sub_00059,plan_starter,2026-02-05,2026-02,EUR,29,29,paid
inv_001137,cus_00059,sub_00059,plan_starter,2026-03-05,2026-03,EUR,29,29,paid
inv_001138,cus_00059,sub_00059,plan_starter,2026-04-02,2026-04,EUR,29,29,paid
inv_001139,cus_00059,sub_00059,plan_starter,2026-05-05,2026-05,EUR,29,29,paid
inv_001140,cus_00059,sub_00059,plan_starter,2026-06-04,2026-06,EUR,29,29,paid
inv_001141,cus_00059,sub_00059,plan_starter,2026-07-03,2026-07,EUR,29,29,paid
inv_001142,cus_00059,sub_00059,plan_starter,2026-08-01,2026-08,EUR,29,29,uncollectible
inv_001143,cus_00060,sub_00060,plan_growth,2024-12-03,2024-12,GBP,84.62,99,open
inv_001144,cus_00060,sub_00060,plan_growth,2025-01-01,2025-01,GBP,84.62,99,paid
inv_001145,cus_00061,sub_00061,plan_growth,2024-12-05,2024-12,GBP,84.62,99,paid
inv_001146,cus_00061,sub_00061,plan_growth,2025-01-02,2025-01,GBP,84.62,99,paid
inv_001147,cus_00061,sub_00061,plan_growth,2025-02-01,2025-02,GBP,84.62,99,paid
inv_001148,cus_00061,sub_00061,plan_growth,2025-03-04,2025-03,GBP,84.62,99,paid
inv_001149,cus_00061,sub_00061,plan_growth,2025-04-02,2025-04,GBP,84.62,99,paid
inv_001150,cus_00061,sub_00061,plan_growth,2025-05-04,2025-05,GBP,84.62,99,paid
inv_001151,cus_00061,sub_00061,plan_growth,2025-06-04,2025-06,GBP,84.62,99,paid
inv_001152,cus_00061,sub_00061,plan_growth,2025-07-05,2025-07,GBP,84.62,99,paid
inv_001153,cus_00061,sub_00061,plan_growth,2025-08-01,2025-08,GBP,84.62,99,paid
inv_001154,cus_00061,sub_00061,plan_growth,2025-09-02,2025-09,GBP,84.62,99,void
inv_001155,cus_00061,sub_00061,plan_growth,2025-10-01,2025-10,GBP,84.62,99,paid
inv_001156,cus_00061,sub_00061,plan_growth,2025-11-02,2025-11,GBP,84.62,99,paid
inv_001157,cus_00061,sub_00061,plan_growth,2025-12-04,2025-12,GBP,84.62,99,paid
inv_001158,cus_00061,sub_00061,plan_growth,2026-01-02,2026-01,GBP,84.62,99,paid
inv_001159,cus_00061,sub_00061,plan_growth,2026-02-05,2026-02,GBP,84.62,99,open
inv_001160,cus_00061,sub_00061,plan_growth,2026-03-01,2026-03,GBP,127.35,149,paid
inv_001161,cus_00061,sub_00061,plan_growth,2026-04-02,2026-04,GBP,127.35,149,paid
inv_001162,cus_00061,sub_00061,plan_growth,2026-05-05,2026-05,GBP,127.35,149,paid
inv_001163,cus_00061,sub_00061,plan_growth,2026-06-01,2026-06,GBP,127.35,149,paid
inv_001164,cus_00061,sub_00061,plan_growth,2026-07-04,2026-07,GBP,127.35,149,paid
inv_001165,cus_00061,sub_00061,plan_growth,2026-08-03,2026-08,GBP,127.35,149,paid
inv_001166,cus_00062,sub_00062,plan_growth,2024-12-01,2024-12,EUR,99,99,paid
inv_001167,cus_00062,sub_00062,plan_growth,2025-01-02,2025-01,EUR,99,99,paid
inv_001168,cus_00062,sub_00062,plan_growth,2025-02-05,2025-02,EUR,99,99,paid
inv_001169,cus_00063,sub_00063,plan_growth,2024-12-03,2024-12,EUR,99,99,paid
inv_001170,cus_00063,sub_00063,plan_growth,2025-01-03,2025-01,EUR,99,99,paid
inv_001171,cus_00063,sub_00063,plan_growth,2025-02-03,2025-02,EUR,99,99,paid
inv_001172,cus_00063,sub_00063,plan_growth,2025-03-05,2025-03,EUR,99,99,paid
inv_001173,cus_00063,sub_00063,plan_growth,2025-04-03,2025-04,EUR,99,99,paid
inv_001174,cus_00063,sub_00063,plan_growth,2025-05-05,2025-05,EUR,99,99,paid
inv_001175,cus_00063,sub_00063,plan_growth,2025-06-04,2025-06,EUR,99,99,paid
inv_001176,cus_00063,sub_00063,plan_growth,2025-07-04,2025-07,EUR,99,99,paid
inv_001177,cus_00063,sub_00063,plan_growth,2025-08-02,2025-08,EUR,99,99,paid
inv_001178,cus_00063,sub_00063,plan_growth,2025-09-05,2025-09,EUR,99,99,paid
inv_001179,cus_00063,sub_00063,plan_growth,2025-10-01,2025-10,EUR,99,99,paid
inv_001180,cus_00063,sub_00063,plan_growth,2025-11-01,2025-11,EUR,99,99,paid
inv_001181,cus_00063,sub_00063,plan_growth,2025-12-04,2025-12,EUR,99,99,paid
inv_001182,cus_00063,sub_00063,plan_growth,2026-01-04,2026-01,EUR,99,99,paid
inv_001183,cus_00063,sub_00063,plan_growth,2026-02-03,2026-02,EUR,99,99,paid
inv_001184,cus_00063,sub_00063,plan_growth,2026-03-02,2026-03,EUR,149,149,paid
inv_001185,cus_00063,sub_00063,plan_growth,2026-04-03,2026-04,EUR,149,149,paid
inv_001186,cus_00063,sub_00063,plan_growth,2026-05-04,2026-05,EUR,149,149,paid
inv_001187,cus_00063,sub_00063,plan_growth,2026-06-03,2026-06,EUR,149,149,paid
inv_001188,cus_00063,sub_00063,plan_growth,2026-07-05,2026-07,EUR,149,149,paid
inv_001189,cus_00064,sub_00064,plan_growth,2024-12-03,2024-12,EUR,99,99,paid
inv_001190,cus_00064,sub_00064,plan_growth,2025-01-03,2025-01,EUR,99,99,paid
inv_001191,cus_00064,sub_00064,plan_growth,2025-02-03,2025-02,EUR,99,99,paid
inv_001192,cus_00064,sub_00064,plan_growth,2025-03-02,2025-03,EUR,99,99,paid
inv_001193,cus_00064,sub_00064,plan_growth,2025-04-03,2025-04,EUR,99,99,open
inv_001194,cus_00064,sub_00064,plan_growth,2025-05-02,2025-05,EUR,99,99,paid
inv_001195,cus_00064,sub_00064,plan_growth,2025-06-01,2025-06,EUR,99,99,paid
inv_001196,cus_00064,sub_00064,plan_growth,2025-07-02,2025-07,EUR,99,99,paid
inv_001197,cus_00064,sub_00064,plan_growth,2025-08-02,2025-08,EUR,99,99,paid
inv_001198,cus_00064,sub_00064,plan_growth,2025-09-01,2025-09,EUR,99,99,paid
inv_001199,cus_00064,sub_00064,plan_growth,2025-10-05,2025-10,EUR,99,99,paid
inv_001200,cus_00064,sub_00064,plan_growth,2025-11-01,2025-11,EUR,99,99,paid
inv_001201,cus_00064,sub_00064,plan_growth,2025-12-05,2025-12,EUR,99,99,paid
inv_001202,cus_00065,sub_00065,plan_growth,2024-12-04,2024-12,EUR,99,99,paid
inv_001203,cus_00065,sub_00065,plan_growth,2025-01-03,2025-01,EUR,99,99,paid
inv_001204,cus_00065,sub_00065,plan_growth,2025-02-05,2025-02,EUR,99,99,paid
inv_001205,cus_00065,sub_00065,plan_growth,2025-03-03,2025-03,EUR,99,99,void
inv_001206,cus_00065,sub_00065,plan_growth,2025-04-05,2025-04,EUR,99,99,paid
inv_001207,cus_00065,sub_00065,plan_growth,2025-05-01,2025-05,EUR,99,99,paid
inv_001208,cus_00065,sub_00065,plan_growth,2025-06-02,2025-06,EUR,99,99,paid
inv_001209,cus_00065,sub_00065,plan_growth,2025-07-02,2025-07,EUR,99,99,paid
inv_001210,cus_00065,sub_00065,plan_growth,2025-08-03,2025-08,EUR,99,99,paid
inv_001211,cus_00065,sub_00065,plan_growth,2025-09-03,2025-09,EUR,99,99,paid
inv_001212,cus_00065,sub_00065,plan_growth,2025-10-01,2025-10,EUR,99,99,paid
inv_001213,cus_00065,sub_00065,plan_growth,2025-11-01,2025-11,EUR,99,99,paid
inv_001214,cus_00065,sub_00065,plan_growth,2025-12-05,2025-12,EUR,99,99,paid
inv_001215,cus_00065,sub_00065,plan_growth,2026-01-05,2026-01,EUR,99,99,paid
inv_001216,cus_00065,sub_00065,plan_growth,2026-02-01,2026-02,EUR,99,99,paid
inv_001217,cus_00065,sub_00065,plan_growth,2026-03-05,2026-03,EUR,149,149,paid
inv_001218,cus_00065,sub_00065,plan_growth,2026-04-02,2026-04,EUR,149,149,paid
inv_001219,cus_00065,sub_00065,plan_growth,2026-05-03,2026-05,EUR,149,149,paid
inv_001220,cus_00065,sub_00065,plan_growth,2026-06-01,2026-06,EUR,149,149,paid
inv_001221,cus_00065,sub_00065,plan_growth,2026-07-05,2026-07,EUR,149,149,paid
inv_001222,cus_00065,sub_00065,plan_growth,2026-08-04,2026-08,EUR,149,149,paid
inv_001223,cus_00066,sub_00066,plan_growth,2024-12-05,2024-12,EUR,99,99,paid
inv_001224,cus_00066,sub_00066,plan_growth,2025-01-01,2025-01,EUR,99,99,paid
inv_001225,cus_00066,sub_00066,plan_growth,2025-02-04,2025-02,EUR,99,99,paid
inv_001226,cus_00066,sub_00066,plan_growth,2025-03-01,2025-03,EUR,99,99,paid
inv_001227,cus_00066,sub_00066,plan_growth,2025-04-04,2025-04,EUR,99,99,paid
inv_001228,cus_00066,sub_00066,plan_growth,2025-05-01,2025-05,EUR,99,99,paid
inv_001229,cus_00066,sub_00066,plan_growth,2025-06-03,2025-06,EUR,99,99,paid
inv_001230,cus_00066,sub_00066,plan_growth,2025-07-01,2025-07,EUR,99,99,paid
inv_001231,cus_00066,sub_00066,plan_growth,2025-08-05,2025-08,EUR,99,99,void
inv_001232,cus_00066,sub_00066,plan_growth,2025-09-02,2025-09,EUR,99,99,paid
inv_001233,cus_00066,sub_00066,plan_growth,2025-10-05,2025-10,EUR,99,99,paid
inv_001234,cus_00066,sub_00066,plan_growth,2025-11-03,2025-11,EUR,99,99,paid
inv_001235,cus_00066,sub_00066,plan_growth,2025-12-03,2025-12,EUR,99,99,paid
inv_001236,cus_00066,sub_00066,plan_growth,2026-01-02,2026-01,EUR,99,99,paid
inv_001237,cus_00066,sub_00066,plan_growth,2026-02-03,2026-02,EUR,99,99,paid
inv_001238,cus_00066,sub_00066,plan_growth,2026-03-03,2026-03,EUR,149,149,paid
inv_001239,cus_00066,sub_00066,plan_growth,2026-04-05,2026-04,EUR,149,149,paid
inv_001240,cus_00066,sub_00066,plan_growth,2026-05-03,2026-05,EUR,149,149,paid
inv_001241,cus_00066,sub_00066,plan_growth,2026-06-03,2026-06,EUR,149,149,paid
inv_001242,cus_00066,sub_00066,plan_growth,2026-07-04,2026-07,EUR,149,149,paid
inv_001243,cus_00066,sub_00066,plan_growth,2026-08-03,2026-08,EUR,149,149,uncollectible
inv_001244,cus_00067,sub_00067,plan_starter,2025-01-02,2025-01,USD,31.52,29,paid
inv_001245,cus_00067,sub_00067,plan_starter,2025-02-01,2025-02,USD,31.52,29,open
inv_001246,cus_00067,sub_00067,plan_starter,2025-03-03,2025-03,USD,31.52,29,paid
inv_001247,cus_00067,sub_00067,plan_starter,2025-04-02,2025-04,USD,31.52,29,paid
inv_001248,cus_00067,sub_00067,plan_starter,2025-05-01,2025-05,USD,31.52,29,paid
inv_001249,cus_00067,sub_00067,plan_starter,2025-06-03,2025-06,USD,31.52,29,paid
inv_001250,cus_00067,sub_00067,plan_starter,2025-07-03,2025-07,USD,31.52,29,paid
inv_001251,cus_00067,sub_00067,plan_starter,2025-08-03,2025-08,USD,31.52,29,paid
inv_001252,cus_00067,sub_00067,plan_starter,2025-09-05,2025-09,USD,31.52,29,paid
inv_001253,cus_00067,sub_00067,plan_starter,2025-10-05,2025-10,USD,31.52,29,paid
inv_001254,cus_00067,sub_00067,plan_starter,2025-11-05,2025-11,USD,31.52,29,paid
inv_001255,cus_00067,sub_00067,plan_starter,2025-12-03,2025-12,USD,31.52,29,paid
inv_001256,cus_00067,sub_00067,plan_starter,2026-01-02,2026-01,USD,31.52,29,paid
inv_001257,cus_00067,sub_00067,plan_starter,2026-02-02,2026-02,USD,31.52,29,paid
inv_001258,cus_00068,sub_00068,plan_starter,2025-01-02,2025-01,GBP,24.79,29,paid
inv_001259,cus_00068,sub_00068,plan_starter,2025-02-02,2025-02,GBP,24.79,29,paid
inv_001260,cus_00068,sub_00068,plan_starter,2025-03-01,2025-03,GBP,24.79,29,paid
inv_001261,cus_00068,sub_00068,plan_starter,2025-04-02,2025-04,GBP,24.79,29,paid
inv_001262,cus_00068,sub_00068,plan_starter,2025-05-02,2025-05,GBP,24.79,29,paid
inv_001263,cus_00068,sub_00068,plan_starter,2025-06-03,2025-06,GBP,24.79,29,paid
inv_001264,cus_00068,sub_00068,plan_starter,2025-07-03,2025-07,GBP,24.79,29,paid
inv_001265,cus_00068,sub_00068,plan_starter,2025-08-03,2025-08,GBP,24.79,29,paid
inv_001266,cus_00068,sub_00068,plan_starter,2025-09-03,2025-09,GBP,24.79,29,void
inv_001267,cus_00068,sub_00068,plan_starter,2025-10-05,2025-10,GBP,24.79,29,paid
inv_001268,cus_00068,sub_00068,plan_starter,2025-11-04,2025-11,GBP,24.79,29,paid
inv_001269,cus_00068,sub_00068,plan_starter,2025-12-02,2025-12,GBP,24.79,29,paid
inv_001270,cus_00068,sub_00068,plan_starter,2026-01-02,2026-01,GBP,24.79,29,paid
inv_001271,cus_00068,sub_00068,plan_starter,2026-02-05,2026-02,GBP,24.79,29,paid
inv_001272,cus_00068,sub_00068,plan_starter,2026-03-04,2026-03,GBP,24.79,29,paid
inv_001273,cus_00068,sub_00068,plan_starter,2026-04-02,2026-04,GBP,24.79,29,paid
inv_001274,cus_00068,sub_00068,plan_starter,2026-05-02,2026-05,GBP,24.79,29,paid
inv_001275,cus_00068,sub_00068,plan_starter,2026-06-04,2026-06,GBP,24.79,29,paid
inv_001276,cus_00068,sub_00068,plan_starter,2026-07-01,2026-07,GBP,24.79,29,paid
inv_001277,cus_00068,sub_00068,plan_starter,2026-08-02,2026-08,GBP,24.79,29,paid
inv_001278,cus_00069,sub_00069,plan_growth,2025-01-02,2025-01,USD,107.61,99,paid
inv_001279,cus_00069,sub_00069,plan_growth,2025-02-01,2025-02,USD,107.61,99,paid
inv_001280,cus_00069,sub_00069,plan_growth,2025-03-01,2025-03,USD,107.61,99,paid
inv_001281,cus_00069,sub_00069,plan_growth,2025-04-04,2025-04,USD,107.61,99,paid
inv_001282,cus_00070,sub_00070,plan_starter,2025-01-03,2025-01,EUR,29,29,paid
inv_001283,cus_00070,sub_00070,plan_starter,2025-02-05,2025-02,EUR,29,29,paid
inv_001284,cus_00070,sub_00070,plan_starter,2025-03-05,2025-03,EUR,29,29,paid
inv_001285,cus_00070,sub_00070,plan_starter,2025-04-04,2025-04,EUR,29,29,paid
inv_001286,cus_00070,sub_00070,plan_starter,2025-05-05,2025-05,EUR,29,29,paid
inv_001287,cus_00070,sub_00070,plan_starter,2025-06-01,2025-06,EUR,29,29,paid
inv_001288,cus_00070,sub_00070,plan_starter,2025-07-05,2025-07,EUR,29,29,paid
inv_001289,cus_00070,sub_00070,plan_starter,2025-08-05,2025-08,EUR,29,29,paid
inv_001290,cus_00070,sub_00070,plan_starter,2025-09-03,2025-09,EUR,29,29,paid
inv_001291,cus_00070,sub_00070,plan_starter,2025-10-02,2025-10,EUR,29,29,paid
inv_001292,cus_00070,sub_00070,plan_starter,2025-11-01,2025-11,EUR,29,29,open
inv_001293,cus_00070,sub_00070,plan_starter,2025-12-02,2025-12,EUR,29,29,paid
inv_001294,cus_00070,sub_00070,plan_starter,2026-01-05,2026-01,EUR,29,29,paid
inv_001295,cus_00070,sub_00070,plan_starter,2026-02-02,2026-02,EUR,29,29,paid
inv_001296,cus_00070,sub_00070,plan_starter,2026-03-04,2026-03,EUR,29,29,paid
inv_001297,cus_00070,sub_00070,plan_starter,2026-04-04,2026-04,EUR,29,29,paid
inv_001298,cus_00070,sub_00070,plan_starter,2026-05-03,2026-05,EUR,29,29,paid
inv_001299,cus_00070,sub_00070,plan_starter,2026-06-02,2026-06,EUR,29,29,paid
inv_001300,cus_00070,sub_00070,plan_starter,2026-07-01,2026-07,EUR,29,29,paid
inv_001301,cus_00070,sub_00070,plan_starter,2026-08-04,2026-08,EUR,29,29,paid
inv_001302,cus_00071,sub_00071,plan_starter,2025-01-02,2025-01,EUR,29,29,paid
inv_001303,cus_00071,sub_00071,plan_starter,2025-02-05,2025-02,EUR,29,29,paid
inv_001304,cus_00071,sub_00071,plan_starter,2025-03-04,2025-03,EUR,29,29,paid
inv_001305,cus_00071,sub_00071,plan_starter,2025-04-03,2025-04,EUR,29,29,paid
inv_001306,cus_00071,sub_00071,plan_starter,2025-05-03,2025-05,EUR,29,29,paid
inv_001307,cus_00071,sub_00071,plan_starter,2025-06-01,2025-06,EUR,29,29,paid
inv_001308,cus_00071,sub_00071,plan_starter,2025-07-01,2025-07,EUR,29,29,paid
inv_001309,cus_00071,sub_00071,plan_starter,2025-08-03,2025-08,EUR,29,29,paid
inv_001310,cus_00071,sub_00071,plan_starter,2025-09-05,2025-09,EUR,29,29,paid
inv_001311,cus_00071,sub_00071,plan_starter,2025-10-02,2025-10,EUR,29,29,paid
inv_001312,cus_00071,sub_00071,plan_starter,2025-11-04,2025-11,EUR,29,29,paid
inv_001313,cus_00071,sub_00071,plan_starter,2025-12-05,2025-12,EUR,29,29,uncollectible
inv_001314,cus_00071,sub_00071,plan_starter,2026-01-05,2026-01,EUR,29,29,paid
inv_001315,cus_00071,sub_00071,plan_starter,2026-02-01,2026-02,EUR,29,29,paid
inv_001316,cus_00071,sub_00071,plan_starter,2026-03-02,2026-03,EUR,29,29,paid
inv_001317,cus_00071,sub_00071,plan_starter,2026-04-05,2026-04,EUR,29,29,paid
inv_001318,cus_00071,sub_00071,plan_starter,2026-05-04,2026-05,EUR,29,29,paid
inv_001319,cus_00071,sub_00071,plan_starter,2026-06-05,2026-06,EUR,29,29,uncollectible
inv_001320,cus_00071,sub_00071,plan_starter,2026-07-05,2026-07,EUR,29,29,paid
inv_001321,cus_00071,sub_00071,plan_starter,2026-08-05,2026-08,EUR,29,29,paid
inv_001322,cus_00072,sub_00072,plan_starter,2025-01-03,2025-01,GBP,24.79,29,paid
inv_001323,cus_00072,sub_00072,plan_starter,2025-02-02,2025-02,GBP,24.79,29,paid
inv_001324,cus_00072,sub_00072,plan_starter,2025-03-01,2025-03,GBP,24.79,29,paid
inv_001325,cus_00072,sub_00072,plan_starter,2025-04-05,2025-04,GBP,24.79,29,paid
inv_001326,cus_00072,sub_00072,plan_starter,2025-05-05,2025-05,GBP,24.79,29,paid
inv_001327,cus_00072,sub_00072,plan_starter,2025-06-03,2025-06,GBP,24.79,29,paid
inv_001328,cus_00072,sub_00072,plan_starter,2025-07-01,2025-07,GBP,24.79,29,paid
inv_001329,cus_00072,sub_00072,plan_starter,2025-08-03,2025-08,GBP,24.79,29,paid
inv_001330,cus_00072,sub_00072,plan_starter,2025-09-01,2025-09,GBP,24.79,29,paid
inv_001331,cus_00072,sub_00072,plan_starter,2025-10-02,2025-10,GBP,24.79,29,paid
inv_001332,cus_00072,sub_00072,plan_starter,2025-11-02,2025-11,GBP,24.79,29,paid
inv_001333,cus_00072,sub_00072,plan_starter,2025-12-03,2025-12,GBP,24.79,29,paid
inv_001334,cus_00072,sub_00072,plan_starter,2026-01-02,2026-01,GBP,24.79,29,paid
inv_001335,cus_00072,sub_00072,plan_starter,2026-02-01,2026-02,GBP,24.79,29,paid
inv_001336,cus_00072,sub_00072,plan_starter,2026-03-04,2026-03,GBP,24.79,29,paid
inv_001337,cus_00072,sub_00072,plan_starter,2026-04-04,2026-04,GBP,24.79,29,paid
inv_001338,cus_00072,sub_00072,plan_starter,2026-05-05,2026-05,GBP,24.79,29,paid
